,Keyword,Chi-Square,P-Value,Association,OddsRatio
2436,l3 nerve root,0.7888576816579786,0.37444576110523364,Not Significant,inf
2437,living and,0.0,1.0,Not Significant,inf
2438,has also had,0.10983015658274958,0.7403375829953007,Not Significant,1.8248175182481752
2439,she is taking,0.1733365974882891,0.6771633336987573,Not Significant,1.4696969696969697
2440,spasms in,0.0,1.0,Not Significant,inf
2441,hypotension and,0.0,1.0,Not Significant,inf
2442,root and,0.0,1.0,Not Significant,0.7163120567375887
2443,not had prior,0.0,1.0,Not Significant,inf
2444,of myelopathy a,0.23403653161881685,0.6285468203166699,Not Significant,inf
2445,at there are,0.0,1.0,Not Significant,inf
2446,intra arterial,0.0,1.0,Not Significant,inf
2447,mri march,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2448,for mild,0.0,1.0,Not Significant,1.4428571428571428
2449,remarkable findings,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2450,commensurate with neurogenic,2.551056703669576,0.11022051441475005,Not Significant,2.154166666666667
2451,exercises can,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2452,cause compression,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2453,to resign from,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2454,further to,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2455,days and,0.23403653161881685,0.6285468203166699,Not Significant,inf
2456,signs is absent,0.23403653161881685,0.6285468203166699,Not Significant,inf
2457,hypertension and heart,0.0,1.0,Not Significant,inf
2458,legs at,0.0,1.0,Not Significant,inf
2459,the radiologist provides,0.9134525187097302,0.33920002043905473,Not Significant,0.0
2460,with abutment and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2461,has not helped,0.0,1.0,Not Significant,inf
2462,only 1,0.0,1.0,Not Significant,inf
2463,at multiple,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2464,reveals significant spinal,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2465,bid for,0.0,1.0,Not Significant,0.7163120567375887
2466,epidurals which he,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2467,include naproxen,0.23403653161881685,0.6285468203166699,Not Significant,inf
2468,he rolls over,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2469,previously working,0.0,1.0,Not Significant,inf
2470,that chiropractic care,0.0,1.0,Not Significant,inf
2471,having limited,0.0,1.0,Not Significant,0.7163120567375887
2472,his mood,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2473,reveal signs and,0.23403653161881685,0.6285468203166699,Not Significant,inf
2474,on them,0.0,1.0,Not Significant,inf
2475,february 26,0.0,1.0,Not Significant,inf
2476,neuromodulator such,0.0,1.0,Not Significant,1.079136690647482
2477,reveals lateral,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2478,physician for,0.08388136974151478,0.7721048177986278,Not Significant,0.3546099290780142
2479,couple of hundred,0.0,1.0,Not Significant,inf
2480,of 2021,3.4905976709932793,0.06171829888367921,Not Significant,0.0
2481,to be endomorphic,0.0,1.0,Not Significant,0.7142857142857143
2482,amitriptyline 30 mg,0.0,1.0,Not Significant,inf
2483,knee troubles and,0.0,1.0,Not Significant,inf
2484,he graciously,0.0,1.0,Not Significant,inf
2485,and neurologist,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2486,void her,2.8324696351890655,0.09237620514067671,Not Significant,inf
2487,has significant functional,0.23403653161881685,0.6285468203166699,Not Significant,inf
2488,this point there,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2489,reveals degenerative disc,0.0,1.0,Not Significant,0.7163120567375887
2490,as effective lately,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2491,relates that his,0.23403653161881685,0.6285468203166699,Not Significant,inf
2492,months with,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2493,is positive straight,0.0,1.0,Not Significant,0.7163120567375887
2494,is tylenol,0.9134525187097302,0.33920002043905473,Not Significant,0.0
2495,and cord compression,0.0,1.0,Not Significant,inf
2496,physical therapy a,0.044453696011491274,0.8330117722107163,Not Significant,0.8548571428571429
2497,bilaterally but,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2498,sleep sitting in,0.0,1.0,Not Significant,inf
2499,injections which has,0.0,1.0,Not Significant,inf
2500,is 10,0.0,1.0,Not Significant,inf
2501,only seemed to,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2502,which only,0.0,1.0,Not Significant,0.7163120567375887
2503,while other,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2504,concerned about progressive,0.0,1.0,Not Significant,0.7163120567375887
2505,seen within,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2506,him for spine,0.0,1.0,Not Significant,0.8901515151515151
2507,mechanical in,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2508,clinic for an,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2509,the feet and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2510,but referral for,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2511,history includes severe,0.0,1.0,Not Significant,inf
2512,is only to,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2513,pain awakens,0.0,1.0,Not Significant,inf
2514,the lumbar mri,0.0,1.0,Not Significant,1.079136690647482
2515,is experiencing radicular,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2516,or extension,6.624919647211597,0.010056167957616257,Significant,0.08333333333333333
2517,which is slightly,0.23403653161881685,0.6285468203166699,Not Significant,inf
2518,tenderness about,0.0,1.0,Not Significant,inf
2519,the debilitating,0.0,1.0,Not Significant,inf
2520,complaint of worsening,0.0,1.0,Not Significant,inf
2521,75 mg qid,0.0,1.0,Not Significant,inf
2522,spine was perrformed,0.0,1.0,Not Significant,inf
2523,exacerbating and walking,0.0,1.0,Not Significant,inf
2524,exacerbated with,0.0,1.0,Not Significant,1.4428571428571428
2525,i requisitioned,0.0,1.0,Not Significant,0.7142857142857143
2526,but that physical,0.0,1.0,Not Significant,inf
2527,but she can,0.0,1.0,Not Significant,inf
2528,massage have helped,0.0,1.0,Not Significant,inf
2529,are less than,0.0,1.0,Not Significant,inf
2530,which is sedentary,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2531,and also for,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2532,of only,4.71881655175167e-05,0.9945190834096732,Not Significant,1.4492753623188406
2533,that recent blood,0.23403653161881685,0.6285468203166699,Not Significant,inf
2534,exercise due,0.0,1.0,Not Significant,inf
2535,is left buttock,0.0,1.0,Not Significant,inf
2536,2013 with,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2537,precipitated groin,0.0,1.0,Not Significant,inf
2538,a fall in,0.0,1.0,Not Significant,0.7163120567375887
2539,reports to,0.012884468659748462,0.9096264150998227,Not Significant,0.7101449275362319
2540,right quadricep which,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2541,impact of,0.23403653161881685,0.6285468203166699,Not Significant,inf
2542,on his condition,0.0,1.0,Not Significant,inf
2543,history includes right,0.0,1.0,Not Significant,1.4428571428571428
2544,smith at,0.23403653161881685,0.6285468203166699,Not Significant,inf
2545,not helped,0.030954846727423407,0.8603411623475206,Not Significant,2.179856115107914
2546,vehicle accident,0.0,1.0,Not Significant,1.4428571428571428
2547,functioning seems to,0.0,1.0,Not Significant,inf
2548,reported left buttock,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2549,sense of the,0.0,1.0,Not Significant,inf
2550,examination he,0.10983015658274958,0.7403375829953007,Not Significant,1.8248175182481752
2551,thoracic on,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2552,of her fingers,0.0,1.0,Not Significant,inf
2553,for a selective,0.0,1.0,Not Significant,0.7163120567375887
2554,is continuing,3.5542163750593305,0.05939434620053873,Not Significant,0.19387755102040816
2555,therapy and exercises,0.0,1.0,Not Significant,inf
2556,are somewhat worse,0.0,1.0,Not Significant,inf
2557,stenosis and encroachment,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2558,onset was recent,0.0,1.0,Not Significant,inf
2559,affect that the,0.0,1.0,Not Significant,inf
2560,symptoms although there,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2561,numbness and tingling,0.23403653161881685,0.6285468203166699,Not Significant,inf
2562,severe oa,0.0,1.0,Not Significant,inf
2563,current levels of,0.0,1.0,Not Significant,inf
2564,there is increased,0.0,1.0,Not Significant,inf
2565,anterolisthesis of,0.10983015658274958,0.7403375829953007,Not Significant,1.8248175182481752
2566,midline and right,0.0,1.0,Not Significant,inf
2567,significantly impacted on,0.0,1.0,Not Significant,inf
2568,she be,0.030954846727423407,0.8603411623475206,Not Significant,2.179856115107914
2569,l5 dermatomes,0.0,1.0,Not Significant,0.7163120567375887
2570,of whitening,0.0,1.0,Not Significant,inf
2571,job in january,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2572,transforaminal epidural injection,0.0,1.0,Not Significant,1.4428571428571428
2573,right achilles repair,0.0,1.0,Not Significant,inf
2574,consulted with a,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2575,to the degenerative,0.0,1.0,Not Significant,0.7142857142857143
2576,symptoms are slightly,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2577,2 per,0.0,1.0,Not Significant,0.7163120567375887
2578,rf ablation,0.0,1.0,Not Significant,0.7163120567375887
2579,include warfarin and,0.0,1.0,Not Significant,inf
2580,disc height,0.0,1.0,Not Significant,inf
2581,has found chiropractic,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2582,myelopathy a,0.23403653161881685,0.6285468203166699,Not Significant,inf
2583,reportedly normal,0.0,1.0,Not Significant,inf
2584,sleep on his,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2585,void she should,0.0,1.0,Not Significant,inf
2586,of crutches to,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2587,lumbar ranges of,0.0,1.0,Not Significant,inf
2588,but says that,0.0,1.0,Not Significant,inf
2589,persisting back pain,0.0,1.0,Not Significant,inf
2590,severe facet oa,0.0,1.0,Not Significant,inf
2591,type of,0.0,1.0,Not Significant,0.7163120567375887
2592,an increase,0.1261443803683044,0.7224636601685337,Not Significant,0.8672095208268087
2593,she takes smith,0.0,1.0,Not Significant,inf
2594,he had,0.0,1.0,Not Significant,1.0575359599749843
2595,employment as,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2596,the afo and,0.0,1.0,Not Significant,inf
2597,are suggest,1.6682083476327643,0.19649868345728247,Not Significant,0.17375886524822695
2598,increased as of,0.9134525187097302,0.33920002043905473,Not Significant,0.0
2599,shoulder replaced,0.0,1.0,Not Significant,inf
2600,burning in the,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2601,to prior major,0.0,1.0,Not Significant,inf
2602,myocardial infarction,0.2923199051557688,0.5887377016920815,Not Significant,2.927536231884058
2603,for diminished,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2604,works in auto,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2605,is diminished muscle,0.0,1.0,Not Significant,inf
2606,noted that,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2607,mechanic and continues,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2608,the chiropractic care,0.0,1.0,Not Significant,inf
2609,roots at the,0.0,1.0,Not Significant,inf
2610,which provided her,0.0,1.0,Not Significant,inf
2611,preparation for that,0.0,1.0,Not Significant,inf
2612,stenosis bilaterally,0.0,1.0,Not Significant,1.1582089552238806
2613,him for epidural,0.9134525187097302,0.33920002043905473,Not Significant,0.0
2614,2022 and in,0.0,1.0,Not Significant,inf
2615,weighs 214 pounds,0.0,1.0,Not Significant,inf
2616,calcification and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2617,has been ordered,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2618,improvement since,0.0,1.0,Not Significant,0.7163120567375887
2619,fadir test,0.0,1.0,Not Significant,inf
2620,radiologist notes the,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2621,she tries to,0.0,1.0,Not Significant,inf
2622,performed july 27,0.0,1.0,Not Significant,inf
2623,described the,0.0,1.0,Not Significant,0.7163120567375887
2624,decrease in,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2625,the right l4,4.71881655175167e-05,0.9945190834096732,Not Significant,1.4492753623188406
2626,feet in,0.0,1.0,Not Significant,0.7163120567375887
2627,performing exercises on,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2628,ganglion and i,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2629,of improvement,0.045963458771202975,0.8302422360478702,Not Significant,1.2527472527472527
2630,persistence of leg,0.9134525187097302,0.33920002043905473,Not Significant,0.0
2631,right hip join,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2632,distal to,0.7160326337107611,0.39744836874090006,Not Significant,0.23404255319148937
2633,began 2,0.0,1.0,Not Significant,inf
2634,to determine if,0.0,1.0,Not Significant,1.4428571428571428
2635,mri be expedited,0.0,1.0,Not Significant,inf
2636,to help a,0.0,1.0,Not Significant,inf
2637,standing tolerance due,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2638,recurrent bouts,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2639,is residual to,0.0,1.0,Not Significant,inf
2640,a stomach ulcer,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2641,consider referring,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2642,this time the,0.0,1.0,Not Significant,inf
2643,left leg painful,0.0,1.0,Not Significant,inf
2644,numbness into,0.0,1.0,Not Significant,inf
2645,right knee for,0.0,1.0,Not Significant,inf
2646,a treadmill,0.0,1.0,Not Significant,inf
2647,knee replacement bilaterally,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2648,reduced walking,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2649,lumbar scoliosis and,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2650,2020 of,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2651,it is too,0.0,1.0,Not Significant,inf
2652,selective left,0.0,1.0,Not Significant,inf
2653,in functioning,0.030954846727423407,0.8603411623475206,Not Significant,2.179856115107914
2654,scan was,0.0,1.0,Not Significant,inf
2655,ehls bilaterally,0.23403653161881685,0.6285468203166699,Not Significant,inf
2656,increased and her,0.0,1.0,Not Significant,inf
2657,her walking and,0.0,1.0,Not Significant,1.4428571428571428
2658,exercises can provide,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2659,symptoms may in,0.0,1.0,Not Significant,inf
2660,ongoing symptoms,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2661,has only,0.0,1.0,Not Significant,0.7163120567375887
2662,therapies there is,0.0,1.0,Not Significant,inf
2663,a large left,0.030954846727423407,0.8603411623475206,Not Significant,2.179856115107914
2664,his health is,1.2101889028152497,0.2712947134016837,Not Significant,2.985074626865672
2665,was performed september,0.1810409671652204,0.6704801719033725,Not Significant,0.7014925373134329
2666,implanted in,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2667,scan as there,0.0,1.0,Not Significant,inf
2668,unrelenting pain,0.027730329365850532,0.8677443925184667,Not Significant,0.0
2669,is experiencing neurogenic,0.10983015658274958,0.7403375829953007,Not Significant,1.8248175182481752
2670,pain is bilateral,0.0,1.0,Not Significant,inf
