,Keyword,Chi-Square,P-Value,Association
10341,22 this reveals,0.0,1.0,Not Significant
10342,at home smith,0.0,1.0,Not Significant
10343,and disc collapse,0.0,1.0,Not Significant
10344,the right there,0.0,1.0,Not Significant
10345,troubles to,0.027730329365850532,0.8677443925184667,Not Significant
10346,nsaid smith presented,0.0,1.0,Not Significant
10347,which provide relief,0.0,1.0,Not Significant
10348,that this be,0.0,1.0,Not Significant
10349,discussion about treatment,0.0,1.0,Not Significant
10350,left there are,0.0,1.0,Not Significant
10351,a forklift operator,0.027730329365850532,0.8677443925184667,Not Significant
10352,she continue with,0.0,1.0,Not Significant
10353,has bladder retention,0.0,1.0,Not Significant
10354,seated straight leg,0.23403653161881685,0.6285468203166699,Not Significant
10355,work done,0.027730329365850532,0.8677443925184667,Not Significant
10356,his pacemaker,0.0,1.0,Not Significant
10357,time the physical,0.0,1.0,Not Significant
10358,was performed june,1.2497696540778562,0.2635964766628318,Not Significant
10359,diabetes mellitus he,0.0,1.0,Not Significant
10360,prior to that,0.0,1.0,Not Significant
10361,therapy weekly,0.0,1.0,Not Significant
10362,heat he,0.0,1.0,Not Significant
10363,occasional lancinating,0.0,1.0,Not Significant
10364,tramadol 3,0.0,1.0,Not Significant
10365,10 he reported,0.0,1.0,Not Significant
10366,job working,0.0,1.0,Not Significant
10367,at due,0.0,1.0,Not Significant
10368,bad at,0.027730329365850532,0.8677443925184667,Not Significant
10369,is nothing to,0.0,1.0,Not Significant
10370,april 22nd,0.0,1.0,Not Significant
10371,describes perineal,0.0,1.0,Not Significant
10372,january 21,0.9134525187097302,0.3392000204390548,Not Significant
10373,the more,0.027730329365850532,0.8677443925184667,Not Significant
10374,injection thank,0.0,1.0,Not Significant
10375,feet 7 inches,0.0,1.0,Not Significant
10376,discectomy at in,0.0,1.0,Not Significant
10377,and weighs 130,0.027730329365850532,0.8677443925184667,Not Significant
10378,left s1 radiculopathy,1.7237299328794595,0.18921362787218773,Not Significant
10379,and extension she,0.0,1.0,Not Significant
10380,she has fallen,0.23403653161881685,0.6285468203166699,Not Significant
10381,with signs,2.2221702425506384,0.1360417075144915,Not Significant
10382,from her,0.0,1.0,Not Significant
10383,that would,0.0,1.0,Not Significant
10384,of right radiculopathy,0.0,1.0,Not Significant
10385,compression of s1,0.0,1.0,Not Significant
10386,to severe left,0.0,1.0,Not Significant
10387,june 23,0.027730329365850532,0.8677443925184667,Not Significant
10388,about 1 pack,0.027730329365850532,0.8677443925184667,Not Significant
10389,foot dorsiflexion muscle,0.0,1.0,Not Significant
10390,will respond,0.027730329365850532,0.8677443925184667,Not Significant
10391,difficulty with chores,0.23403653161881685,0.6285468203166699,Not Significant
10392,was required,1.4353643100432663,0.23089097141425874,Not Significant
10393,urinary frequency and,0.0,1.0,Not Significant
10394,pleasant gentleman,0.0,1.0,Not Significant
10395,there a retrolisthesis,0.0,1.0,Not Significant
10396,long there was,0.0,1.0,Not Significant
10397,reduced internal,0.027730329365850532,0.8677443925184667,Not Significant
10398,an inversion,0.0,1.0,Not Significant
10399,paraspinal injections did,0.0,1.0,Not Significant
10400,receiving epidural injections,0.0,1.0,Not Significant
10401,her feet physical,0.0,1.0,Not Significant
10402,and worsening at,0.0,1.0,Not Significant
10403,sitting he does,0.0,1.0,Not Significant
10404,transiently medications,0.0,1.0,Not Significant
10405,apparent failure,0.0,1.0,Not Significant
10406,the ehl,0.23403653161881685,0.6285468203166699,Not Significant
10407,imaging had,0.0,1.0,Not Significant
10408,with lateral recess,0.0,1.0,Not Significant
10409,back pain in,0.23403653161881685,0.6285468203166699,Not Significant
10410,18 months there,0.0,1.0,Not Significant
10411,to pregabalin 100,0.027730329365850532,0.8677443925184667,Not Significant
10412,any bladder,0.0,1.0,Not Significant
10413,at the autonomous,0.0,1.0,Not Significant
10414,4 years ago,0.027730329365850532,0.8677443925184667,Not Significant
10415,had a prior,0.0,1.0,Not Significant
10416,exercises provide,0.027730329365850532,0.8677443925184667,Not Significant
10417,to expedite this,0.027730329365850532,0.8677443925184667,Not Significant
10418,times can be,0.7888576816579786,0.37444576110523364,Not Significant
10419,is no neurological,0.0,1.0,Not Significant
10420,asthma smith,0.0,1.0,Not Significant
10421,and saw,0.0,1.0,Not Significant
10422,tolerance and continue,0.0,1.0,Not Significant
10423,lyrica other medications,0.0,1.0,Not Significant
10424,2022 and the,0.0,1.0,Not Significant
10425,clinic he should,0.0,1.0,Not Significant
10426,achilles reflex which,0.23403653161881685,0.6285468203166699,Not Significant
10427,months smith says,0.0,1.0,Not Significant
10428,classify it,0.0,1.0,Not Significant
10429,with her pain,0.0,1.0,Not Significant
10430,is only about,0.7888576816579786,0.37444576110523364,Not Significant
10431,of height and,0.0,1.0,Not Significant
10432,with radiculopathy,0.0,1.0,Not Significant
10433,minutes the ongoing,0.0,1.0,Not Significant
10434,left and is,0.027730329365850532,0.8677443925184667,Not Significant
10435,has osteoarthritis,0.0,1.0,Not Significant
10436,minutes the onset,0.0,1.0,Not Significant
10437,performed april 25,0.0,1.0,Not Significant
10438,to tolerance passive,0.0,1.0,Not Significant
10439,cause for most,0.027730329365850532,0.8677443925184667,Not Significant
10440,pain he has,0.0,1.0,Not Significant
10441,2020 and physical,0.23403653161881685,0.6285468203166699,Not Significant
10442,her legs and,0.027730329365850532,0.8677443925184667,Not Significant
10443,any calcification and,0.027730329365850532,0.8677443925184667,Not Significant
10444,neurosurgeon i recommend,0.0,1.0,Not Significant
10445,surgeon i have,0.0,1.0,Not Significant
10446,for upper back,0.9134525187097302,0.3392000204390548,Not Significant
10447,related injury,0.0,1.0,Not Significant
10448,work in communications,0.027730329365850532,0.8677443925184667,Not Significant
10449,weeks review,0.0,1.0,Not Significant
10450,he likely has,0.0,1.0,Not Significant
10451,in the feet,0.0,1.0,Not Significant
10452,was able,0.23403653161881685,0.6285468203166699,Not Significant
10453,of his foot,0.027730329365850532,0.8677443925184667,Not Significant
10454,he has diabetes,0.0,1.0,Not Significant
10455,later and have,0.0,1.0,Not Significant
10456,she is,1.174381089491661,0.27850286983778244,Not Significant
10457,surgical planning,0.23403653161881685,0.6285468203166699,Not Significant
10458,aggravating activities,0.027730329365850532,0.8677443925184667,Not Significant
10459,mg qam 150,0.0,1.0,Not Significant
10460,in total including,0.0,1.0,Not Significant
10461,mg bid,0.19838170973216562,0.6560302663275008,Not Significant
10462,in february,0.2923199051557688,0.5887377016920815,Not Significant
10463,the worst,0.0,1.0,Not Significant
10464,to cauda equine,0.027730329365850532,0.8677443925184667,Not Significant
10465,anesthesia the physical,0.0,1.0,Not Significant
10466,back to address,0.027730329365850532,0.8677443925184667,Not Significant
10467,of right more,0.0,1.0,Not Significant
10468,daily activities with,0.027730329365850532,0.8677443925184667,Not Significant
10469,study reveals left,0.0,1.0,Not Significant
10470,minutes exercises help,0.0,1.0,Not Significant
10471,at mild,0.0,1.0,Not Significant
10472,well as the,0.0,1.0,Not Significant
10473,a new job,0.027730329365850532,0.8677443925184667,Not Significant
10474,with the physical,0.0,1.0,Not Significant
10475,little at first,0.0,1.0,Not Significant
10476,ago although he,0.0,1.0,Not Significant
10477,her to perform,0.0,1.0,Not Significant
10478,study is complete,0.0,1.0,Not Significant
10479,ddd at,0.027730329365850532,0.8677443925184667,Not Significant
10480,incontinence for,0.0,1.0,Not Significant
10481,suggest left,0.0,1.0,Not Significant
10482,radiculopathy which,0.0,1.0,Not Significant
10483,or medial,0.0,1.0,Not Significant
10484,2022 at joseph,0.0,1.0,Not Significant
10485,about taking,0.0,1.0,Not Significant
10486,power to be,0.027730329365850532,0.8677443925184667,Not Significant
10487,break through pain,0.0,1.0,Not Significant
10488,fortunately saw him,0.0,1.0,Not Significant
10489,pain in this,0.0,1.0,Not Significant
10490,pain and examination,0.0,1.0,Not Significant
10491,a significant,0.0,1.0,Not Significant
10492,to her shoulders,0.027730329365850532,0.8677443925184667,Not Significant
10493,standing or,0.0,1.0,Not Significant
10494,antalgia active lumbar,0.0,1.0,Not Significant
10495,paresthesia with,0.0,1.0,Not Significant
10496,to bike he,0.0,1.0,Not Significant
10497,acute flare up,0.027730329365850532,0.8677443925184667,Not Significant
10498,with smith concomitantly,0.0,1.0,Not Significant
10499,performed september 3,0.0,1.0,Not Significant
10500,observed to walk,0.0,1.0,Not Significant
10501,stenosis i,0.0,1.0,Not Significant
10502,which provided transient,0.027730329365850532,0.8677443925184667,Not Significant
10503,ago and despite,0.0,1.0,Not Significant
10504,12 2021,0.0,1.0,Not Significant
10505,the pregabalin that,0.0,1.0,Not Significant
10506,and positive femoral,0.0,1.0,Not Significant
10507,september 30 he,0.0,1.0,Not Significant
10508,large left disc,0.0,1.0,Not Significant
10509,functioning has,0.23403653161881685,0.6285468203166699,Not Significant
10510,but with difficulty,0.0,1.0,Not Significant
10511,for consultation may,0.027730329365850532,0.8677443925184667,Not Significant
10512,is no clonus,2.206382658697281,0.1374406138255371,Not Significant
10513,physiotherapy recently,0.0,1.0,Not Significant
10514,gabapentin an epidural,0.0,1.0,Not Significant
10515,include omeprazole ativan,0.0,1.0,Not Significant
10516,spondylolisthesis given,0.0,1.0,Not Significant
10517,fatigue he does,0.0,1.0,Not Significant
10518,signs and,0.049257301091464575,0.8243607010711338,Not Significant
10519,reported significant left,0.0,1.0,Not Significant
10520,essential hypertension for,0.0,1.0,Not Significant
10521,pain she should,0.027730329365850532,0.8677443925184667,Not Significant
10522,same she continues,0.0,1.0,Not Significant
10523,to be helping,0.0,1.0,Not Significant
10524,foot tingling and,0.0,1.0,Not Significant
10525,2 provided,0.0,1.0,Not Significant
10526,hip upper,0.0,1.0,Not Significant
10527,week which provided,0.0,1.0,Not Significant
10528,which are helpful,0.0,1.0,Not Significant
10529,usually for,0.027730329365850532,0.8677443925184667,Not Significant
10530,reveals a right,4.0047389491245475,0.04537252292741331,Significant
10531,resolved he had,0.0,1.0,Not Significant
10532,does think,0.0,1.0,Not Significant
10533,june 24 there,0.0,1.0,Not Significant
10534,pain which is,0.23403653161881685,0.6285468203166699,Not Significant
10535,is gabapentin 600,0.0,1.0,Not Significant
10536,l34 there is,0.0,1.0,Not Significant
10537,the limited walking,0.0,1.0,Not Significant
10538,possible medial branch,0.0,1.0,Not Significant
10539,pain clinics,0.0,1.0,Not Significant
10540,at gmi,0.0,1.0,Not Significant
10541,involve more left,0.027730329365850532,0.8677443925184667,Not Significant
10542,of internal,0.7888576816579786,0.37444576110523364,Not Significant
10543,osteopathy without relief,0.027730329365850532,0.8677443925184667,Not Significant
10544,referred to,0.7160326337107611,0.39744836874090006,Not Significant
10545,abridged and,0.0,1.0,Not Significant
10546,december she,0.0,1.0,Not Significant
10547,for consideration,0.01537979769475084,0.9013031511632786,Not Significant
10548,walking and remaining,0.027730329365850532,0.8677443925184667,Not Significant
10549,the prognosis would,0.0,1.0,Not Significant
10550,no urinary,0.0,1.0,Not Significant
10551,nitrazepam 5 mg,0.0,1.0,Not Significant
10552,was advised to,0.0,1.0,Not Significant
10553,severely stenotic,0.0,1.0,Not Significant
10554,surgeon he should,0.0,1.0,Not Significant
10555,synovial cyst on,0.0,1.0,Not Significant
10556,normal active lumbar,0.0,1.0,Not Significant
10557,ongoing daily,0.027730329365850532,0.8677443925184667,Not Significant
10558,include telmisartan,0.0,1.0,Not Significant
10559,weighs 125 lbs,0.027730329365850532,0.8677443925184667,Not Significant
10560,and i suggested,0.0,1.0,Not Significant
10561,him at,0.027730329365850532,0.8677443925184667,Not Significant
10562,care and he,0.0,1.0,Not Significant
10563,lying down she,0.0,1.0,Not Significant
10564,calf pain which,0.0,1.0,Not Significant
10565,stents dyslipidemia,0.0,1.0,Not Significant
10566,having occasional,0.027730329365850532,0.8677443925184667,Not Significant
10567,that 80 of,0.0,1.0,Not Significant
10568,metformin ozempic and,0.0,1.0,Not Significant
10569,replacement on the,0.0,1.0,Not Significant
10570,related to,3.0818206279993285,0.07917185527093733,Not Significant
10571,advanced left lateral,0.0,1.0,Not Significant
10572,stenosis and,0.0,1.0,Not Significant
10573,obvious physical,0.23403653161881685,0.6285468203166699,Not Significant
10574,to be,0.030768684285308195,0.8607574472942634,Not Significant
10575,with a,0.4203925229318041,0.5167412479265429,Not Significant
10576,related to a,0.0,1.0,Not Significant
10577,or neuroforaminal narrowing,0.0,1.0,Not Significant
10578,tissue while he,0.0,1.0,Not Significant
10579,encouraged weight,0.027730329365850532,0.8677443925184667,Not Significant
10580,90 of,0.0,1.0,Not Significant
10581,neither of,0.027730329365850532,0.8677443925184667,Not Significant
10582,remarkable for high,0.027730329365850532,0.8677443925184667,Not Significant
10583,any medications the,0.0,1.0,Not Significant
10584,to underlying,0.0,1.0,Not Significant
10585,leg raising was,0.0,1.0,Not Significant
10586,9 2022 and,0.0,1.0,Not Significant
10587,she describes pain,0.0,1.0,Not Significant
10588,and she sees,0.0,1.0,Not Significant
10589,s1 sensation to,0.0,1.0,Not Significant
10590,flossing exercises thank,0.0,1.0,Not Significant
10591,recess stenosis,4.722511407689973,0.02977023295671273,Significant
10592,not disrupted his,0.0,1.0,Not Significant
10593,however there,0.0,1.0,Not Significant
10594,attempted flexion,0.027730329365850532,0.8677443925184667,Not Significant
10595,with right neurogenic,0.0,1.0,Not Significant
10596,smoke prior,0.0,1.0,Not Significant
10597,bilaterally right,0.0,1.0,Not Significant
10598,2 2022 and,0.0,1.0,Not Significant
10599,lyrica 50,0.027730329365850532,0.8677443925184667,Not Significant
10600,serbia which,0.027730329365850532,0.8677443925184667,Not Significant
10601,270 pounds there,0.0,1.0,Not Significant
10602,with intense he,0.0,1.0,Not Significant
10603,reported change,0.027730329365850532,0.8677443925184667,Not Significant
10604,and injection,0.0,1.0,Not Significant
10605,at typically,0.0,1.0,Not Significant
10606,mild decrease of,0.0,1.0,Not Significant
10607,april 30 2022,0.0,1.0,Not Significant
10608,few falls,0.027730329365850532,0.8677443925184667,Not Significant
10609,mri and follow,0.027730329365850532,0.8677443925184667,Not Significant
10610,is advanced facet,0.030954846727423407,0.8603411623475206,Not Significant
10611,thighs but not,0.0,1.0,Not Significant
10612,minutes sitting is,0.0,1.0,Not Significant
10613,was several,0.9134525187097302,0.3392000204390548,Not Significant
10614,standing there is,0.0,1.0,Not Significant
10615,the remarkable findings,0.027730329365850532,0.8677443925184667,Not Significant
10616,stenosis bilaterally,0.0,1.0,Not Significant
10617,surgery in her,0.0,1.0,Not Significant
